open,close,high,low,volume,amount,code,date,turn,circulating_market_cap,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,net_pct_main,net_pct_xl,net_pct_l,net_pct_m,net_pct_s
177.13,177.99,181.87,175.66,2641202.0,472790592.0,sh.600435,2015-02-02,2.3707,198.303,903.7581,9.6209,18.7864,-2103.3191,-0.0151,-0.0226,0.0076,0.0064,0.0087
178.33,176.99,179.73,172.45,2647835.0,465750016.0,sh.600435,2015-02-03,2.3767,197.18599999999998,898.6674,9.5667,18.6806,-2091.4717,-0.0985,-0.0545,-0.044000000000000004,0.0177,0.0808
176.46,177.19,181.8,175.79,2801361.0,501173792.0,sh.600435,2015-02-04,2.5145,197.4094,899.6855,9.5776,18.7018,-2093.8411,0.0313,0.0151,0.016200000000000003,-0.02,-0.0114
177.33,170.84,178.46,170.64,3252065.0,565397312.0,sh.600435,2015-02-05,2.9189999999999996,190.3351,867.4448,9.2344,18.0316,-2018.8073,-0.2072,-0.1802,-0.027000000000000003,0.0678,0.1394
172.38,163.16,172.98,161.95,2046877.0,341336992.0,sh.600435,2015-02-06,1.8373,181.7715,828.4166,8.8189,17.2203,-1927.9767,-0.1585,-0.0806,-0.0779,0.0216,0.13699999999999998
165.63,165.09,169.91,162.55,1194406.0,197933888.0,sh.600435,2015-02-09,1.0721,183.93099999999998,838.2585,8.9237,17.4249,-1950.8818,0.0378,0.0486,-0.0107,-0.0023,-0.0355
163.96,165.5,165.76,163.42,908153.0,149636736.0,sh.600435,2015-02-10,0.8151,184.3778,840.2948,8.9453,17.4672,-1955.6207,-0.0917,-0.0385,-0.0532,0.0225,0.0692
165.83,166.83,168.44,165.43,1159946.0,193824608.0,sh.600435,2015-02-11,1.0412,185.8671,847.0823,9.0176,17.6083,-1971.4174,-0.0508,-0.0222,-0.0287,0.0298,0.0211
166.9,167.84,169.04,165.09,1030824.0,172492048.0,sh.600435,2015-02-12,0.9253,186.9841,852.1729,9.0718,17.7141,-1983.2648,0.0496,0.0172,0.032400000000000005,-0.0532,0.0036
169.11,169.77,172.31,167.9,1578707.0,268790240.0,sh.600435,2015-02-13,1.4169999999999998,189.1436,862.0148,9.1765,17.9187,-2006.1699,0.0226,0.0078,0.0148,-0.0183,-0.0043
171.71,173.52,174.39,170.04,1690611.0,292033472.0,sh.600435,2015-02-16,1.5175,193.3137,881.0199,9.3789,18.3138,-2050.4004,0.0691,0.0455,0.0236,-0.0191,-0.05
174.39,172.98,176.19,172.65,1478043.0,257590816.0,sh.600435,2015-02-17,1.3267,192.718,878.3049,9.35,18.2573,-2044.0818,-0.0405,-0.0012,-0.0393,0.016,0.0245
173.65,173.45,175.92,171.65,1383982.0,240447824.0,sh.600435,2015-02-25,1.2422,193.2393,880.6805,9.3753,18.3067,-2049.6106,-0.0609,-0.0289,-0.032,0.0328,0.0281
173.72,174.59,175.12,172.51,1314626.0,228567952.0,sh.600435,2015-02-26,1.18,194.5052,886.4499,9.4367,18.4266,-2063.0376,-0.0422,-0.0417,-0.0005,0.0,0.0423
176.12,177.79,184.88,176.12,4190434.0,756262016.0,sh.600435,2015-02-27,3.7613,198.0796,902.7399,9.6101,18.7653,-2100.9497,-0.0602,-0.0581,-0.0021,0.0351,0.0251
177.86,179.26,179.67,174.79,2495400.0,443138528.0,sh.600435,2015-03-02,2.2398,199.7178,910.2062,9.6896,18.9205,-2118.3259,-0.0246,-0.0131,-0.0116,-0.0035,0.0281
179.33,182.47,184.88,177.53,4558489.0,830865088.0,sh.600435,2015-03-03,4.0917,203.2922,926.4962,9.863,19.2591,-2156.2378,0.1007,0.1038,-0.0031,-0.0537,-0.047
183.14,182.27,186.82,180.4,3138455.0,574378624.0,sh.600435,2015-03-04,2.8169999999999997,203.0688,925.4781,9.8521,19.2379,-2153.8682,-0.0472,-0.0475,0.0002,0.0169,0.0303
182.47,178.13,183.74,177.19,2236755.0,400363040.0,sh.600435,2015-03-05,2.0077,198.4519,904.4368,9.6282,18.8005,-2104.8987,-0.13140000000000002,-0.0797,-0.0517,0.0256,0.1058
178.26,175.32,179.8,174.92,1598559.0,282510848.0,sh.600435,2015-03-06,1.4349,195.3243,890.183,9.4764,18.5042,-2071.7258,-0.1707,-0.1055,-0.06509999999999999,0.057999999999999996,0.1127
175.05,176.93,177.46,171.78,1168699.0,204899232.0,sh.600435,2015-03-09,1.0490000000000002,197.1115,898.328,9.5631,18.6736,-2090.6819,-0.0675,-0.0301,-0.0374,0.0097,0.0578
176.52,179.67,180.4,176.52,1853613.0,331621152.0,sh.600435,2015-03-10,1.6638,200.1646,912.2424,9.7112,18.9628,-2123.0647,0.06150000000000001,0.0867,-0.0252,-0.0481,-0.0134
179.53,175.59,180.4,174.85,1715539.0,302458080.0,sh.600435,2015-03-11,1.5399,195.6222,891.5405,9.4909,18.5325,-2074.8853,-0.21850000000000008,-0.0984,-0.12,0.0683,0.1502
175.12,175.79,177.93,173.92,1254369.0,220318880.0,sh.600435,2015-03-12,1.1259,195.8456,892.5586,9.5017,18.5536,-2077.2546,-0.0601,-0.0889,0.0288,-0.0077,0.0677
176.52,176.26,177.46,175.39,1224734.0,215736192.0,sh.600435,2015-03-13,1.0993,196.3668,894.9343,9.527000000000001,18.602999999999998,-2082.7834,-0.0868,-0.0075,-0.0793,0.0351,0.0517
178.13,185.41,185.68,177.79,4838491.0,885406080.0,sh.600435,2015-03-16,4.343,206.5687,941.4288,10.0219,19.5695,-2190.9902,0.1953,0.1501,0.0452,-0.0942,-0.1012
187.15,203.93,203.93,179.67,12763092.0,2539721984.0,sh.600435,2015-03-17,11.456,227.1958,1035.4359,11.0227,21.5236,-2409.7734,0.1535,0.1931,-0.0397,-0.0934,-0.0601
204.0,207.47,209.08,199.85,9869975.0,2024959104.0,sh.600435,2015-03-18,8.8592,231.1425,1053.4228,11.2142,21.8975,-2451.6345,-0.006500000000000001,0.0022,-0.0087,0.0106,-0.0041
209.21,209.48,211.75,203.19,5766558.0,1198216832.0,sh.600435,2015-03-19,5.176,233.3764,1063.6041,11.3226,22.1092,-2475.3293,0.0501,0.0319,0.0181,-0.0308,-0.0193
209.88,207.0,221.91,206.27,5874825.0,1248672000.0,sh.600435,2015-03-20,5.2732,230.6212,1051.0472,11.1889,21.8481,-2446.1057,-0.0469,-0.02,-0.0268,0.0184,0.0284
205.87,207.47,210.08,204.0,4704433.0,973130752.0,sh.600435,2015-03-23,4.2227,231.1425,1053.4228,11.2142,21.8975,-2451.6345,-0.0545,-0.0376,-0.017,0.0144,0.04019999999999999
207.2,209.41,213.69,200.25,5334615.0,1110420480.0,sh.600435,2015-03-24,4.7883,233.30200000000002,1063.2647,11.3189,22.1021,-2474.5396,-0.0078,-0.0086,0.0008,-0.0046,0.0124
209.94,221.17,228.39,209.94,7345385.0,1620357632.0,sh.600435,2015-03-25,6.5932,246.408,1122.9949,11.9548,23.3437,-2613.5498,0.0682,0.0654,0.0028000000000000004,-0.0358,-0.032400000000000005
219.84,218.3,223.91,213.09,4329394.0,951050560.0,sh.600435,2015-03-26,3.886,243.206,1108.4017,11.7995,23.0404,-2579.5869,-0.047400000000000005,-0.0901,0.0427,0.0181,0.029300000000000007
215.49,221.91,227.06,213.95,3462525.0,762469440.0,sh.600435,2015-03-27,3.1079,247.2271,1126.728,11.9945,23.4213,-2622.2378,0.0259,0.0304,-0.0045000000000000005,-0.0195,-0.0064
223.58,227.39,237.15,223.58,4290858.0,986831936.0,sh.600435,2015-03-30,3.8514,253.3333,1154.5568,12.2908,23.9998,-2687.0039,0.0236,0.0544,-0.0309,-0.0213,-0.0023
228.06,228.12,235.21,223.45,3750833.0,860421568.0,sh.600435,2015-03-31,3.3667,254.1525,1158.29,12.3305,24.0774,-2695.6921,-0.0592,-0.0416,-0.0176,0.0262,0.033
228.26,228.46,232.4,225.38,2855198.0,649048704.0,sh.600435,2015-04-01,2.5628,254.5248,1159.9869,12.3486,24.1127,-2699.6411,-0.08800000000000001,-0.0672,-0.0208,0.0385,0.0495
231.27,226.99,231.8,224.78,2378194.0,540166272.0,sh.600435,2015-04-02,2.1346,252.8865,1152.5206,12.2691,23.9575,-2682.2649,-0.1014,-0.061,-0.0404,0.0296,0.0718
224.92,227.12,230.87,224.45,3207450.0,729536128.0,sh.600435,2015-04-03,2.8789999999999996,253.0355,1153.1993,12.2763,23.9716,-2683.8445,-0.06849999999999999,-0.0054,-0.06309999999999999,0.0259,0.0426
228.79,225.92,229.46,220.57,2996838.0,675153856.0,sh.600435,2015-04-07,2.6899,251.6951,1147.0906,12.2113,23.8446,-2669.6277,-0.083,-0.0709,-0.0122,0.0239,0.0591
226.25,216.76,226.45,210.48,4308356.0,936347776.0,sh.600435,2015-04-08,3.8671,241.4932,1100.5961,11.7164,22.8781,-2561.4209,-0.2135,-0.17309999999999998,-0.0403,0.08,0.1335
216.56,207.47,216.7,200.25,2756400.0,572624192.0,sh.600435,2015-04-09,2.4741,231.1425,1053.4228,11.2142,21.8975,-2451.6345,-0.1951,-0.1031,-0.09210000000000004,0.0746,0.1205
207.54,212.89,215.89,207.34,2507675.0,534222080.0,sh.600435,2015-04-10,2.2509,237.1742,1080.9123,11.5068,22.4689,-2515.6106,-0.0002,0.0127,-0.0129,-0.0102,0.0104
212.89,216.23,219.03,211.75,2893311.0,623408448.0,sh.600435,2015-04-13,2.597,240.8975,1097.8811,11.6875,22.8217,-2555.1023,-0.0119,-0.031,0.0191,-0.006,0.0179
215.76,213.82,217.56,207.2,2309159.0,493650176.0,sh.600435,2015-04-14,2.0727,238.2167,1085.6635,11.5574,22.5677,-2526.6682,-0.0375,-0.07719999999999999,0.0397,-0.0168,0.0543
212.89,205.8,216.36,205.53,1913637.0,401047776.0,sh.600435,2015-04-15,1.7177,229.2808,1044.9384,11.1239,21.7212,-2431.8887,-0.2209,-0.14980000000000002,-0.071,0.08109999999999999,0.1398
199.85,205.27,210.21,193.84,1640786.0,336049728.0,sh.600435,2015-04-16,1.4728,228.6851,1042.2234,11.095,21.6647,-2425.5701,-0.1132,-0.055,-0.0582,0.0245,0.08869999999999999
209.81,219.1,224.52,207.07,4156578.0,898155456.0,sh.600435,2015-04-17,3.7309,244.0995,1112.4742,11.8428,23.125,-2589.0649,0.08380000000000001,0.0802,0.0036,-0.0266,-0.0573
218.57,214.22,226.65,206.47,4163856.0,914768896.0,sh.600435,2015-04-20,3.7374,238.6635,1087.6998,11.5791,22.61,-2531.4072,-0.0687,-0.0583,-0.0104,0.055999999999999994,0.0127
213.89,221.91,228.46,213.22,4257838.0,948908672.0,sh.600435,2015-04-21,3.8218,247.2271,1126.728,11.9945,23.4213,-2622.2378,-0.0312,-0.0304,-0.0009,0.0345,-0.0033
221.91,234.07,238.35,221.91,5855455.0,1357276288.0,sh.600435,2015-04-22,5.2558,260.7799,1188.4944,12.6521,24.7053,-2765.9871,0.1378,0.1376,0.0002,-0.0717,-0.0661
231.93,233.87,243.56,229.93,4442356.0,1051216704.0,sh.600435,2015-04-23,3.9874,260.5565,828.4085,12.847000000000001,16.5082,514.1835,-0.0177,-0.0109,-0.0068000000000000005,0.0029,0.0148
233.27,231.27,241.63,226.59,3941539.0,916889920.0,sh.600435,2015-04-24,3.5379,257.6524,819.175,12.7038,16.3242,508.4524,-0.0806,-0.06860000000000001,-0.012,0.0396,0.040999999999999995
237.88,234.34,242.5,231.93,4241785.0,1005412416.0,sh.600435,2015-04-27,3.8074,261.0778,830.0657,12.8727,16.5412,515.2122,-0.0779,-0.049400000000000006,-0.0285,0.0313,0.0466
233.94,218.37,234.14,217.1,5048330.0,1127136000.0,sh.600435,2015-04-28,4.5313,243.2804,773.4811,11.9952,15.4136,480.0908,-0.1845,-0.16190000000000002,-0.0226,0.078,0.1065
226.45,228.86,233.87,221.11,4636700.0,1064428096.0,sh.600435,2015-04-29,4.1619,254.9716,810.6518,12.5716,16.1543,503.1621,0.0728,0.08259999999999999,-0.0098,-0.0361,-0.0367
227.92,229.46,235.21,227.92,3594844.0,830523008.0,sh.600435,2015-04-30,3.2267,255.6418,812.7826,12.6047,16.1968,504.4847,-0.0284,-0.0506,0.0222,0.008100000000000001,0.0204
231.0,252.39,252.39,229.26,6517868.0,1585314432.0,sh.600435,2015-05-04,5.8504,281.1836,893.9898,13.864,17.815,554.8891,0.1311,0.1363,-0.0052,-0.0664,-0.0647
263.15,260.68,275.38,247.31,8682328.0,2268090112.0,sh.600435,2015-05-05,7.7932,290.4174,923.3475,14.3193,18.4001,573.1111,-0.0336,-0.024,-0.0095,0.0101,0.0235
259.34,264.35,272.97,255.86,5724823.0,1515086592.0,sh.600435,2015-05-06,5.1385,294.513,936.3691,14.5212,18.6596,581.1934,-0.0079,0.004699999999999999,-0.0126,0.0014000000000000002,0.006500000000000001
257.74,250.78,264.02,247.71,3574209.0,907102976.0,sh.600435,2015-05-07,3.2082,279.3964,888.3077,13.7759,17.7018,551.3623,-0.0192,-0.0196,0.0004,0.0107,0.0085
256.53,275.65,275.85,256.53,5463198.0,1443501952.0,sh.600435,2015-05-08,4.9037,307.0978,976.3808,15.1417,19.4569,606.0282,0.0691,0.1124,-0.0433,-0.039,-0.0301
285.27,277.79,287.55,275.78,5901804.0,1649749888.0,sh.600435,2015-05-11,5.2974,309.4807,983.957,15.2592,19.6079,610.7307,-0.1002,-0.127,0.0268,0.0582,0.042
276.05,301.31,305.59,270.1,8081136.0,2314122752.0,sh.600435,2015-05-12,7.2536,335.6927,1067.295,16.5516,21.2686,662.4576,-0.042,-0.0311,-0.0109,0.029300000000000007,0.0127
298.71,297.57,314.15,287.21,7114001.0,2157898240.0,sh.600435,2015-05-13,6.3855,331.5226,1054.0367,16.346,21.0044,654.2284,-0.0472,0.006500000000000001,-0.0537,0.0209,0.0264
300.78,315.22,325.51,300.78,5738901.0,1807787776.0,sh.600435,2015-05-14,5.1512,351.1817,1116.5402,17.3153,22.2499,693.0236,0.1114,0.1444,-0.0331,-0.07730000000000001,-0.0341
318.56,346.77,346.77,316.15,5147294.0,1727987456.0,sh.600435,2015-05-15,4.6202,386.3296,1228.289,19.0483,24.4768,762.3847,0.0948,0.1459,-0.051100000000000007,-0.0698,-0.025
354.25,374.97,376.31,336.21,7724379.0,2717178880.0,sh.600435,2015-05-18,6.9333,417.7543,1328.1999,20.5978,26.4678,824.3983,-0.1594,-0.15869999999999998,-0.0008,0.0962,0.0633
356.26,363.54,374.44,354.92,4095196.0,1495419648.0,sh.600435,2015-05-19,3.6758,405.0206,1287.7147,20.3434,25.660999999999998,799.2695,-0.0699,-0.0668,-0.0032,0.0367,0.0332
364.48,364.88,385.0,364.28,4248894.0,1580682880.0,sh.600435,2015-05-20,3.8138,406.5099,1292.4498,20.4182,25.7554,802.2086,-0.1033,-0.1035,0.0001,0.0554,0.0479
360.94,362.54,376.31,354.25,3945079.0,1424330112.0,sh.600435,2015-05-21,3.5411,403.9036,1284.1633,20.2873,25.5902,797.0653,-0.1022,-0.092,-0.0101,0.0487,0.0535
362.94,360.13,369.83,349.57,3825447.0,1375141632.0,sh.600435,2015-05-22,3.4337,401.2228,1275.6401,20.1526,25.4204,791.775,-0.005,-0.0017,-0.0033,-0.0041,0.0091
354.25,383.86,387.61,347.57,5248645.0,1959369216.0,sh.600435,2015-05-25,4.7111,427.6582,1359.6884,21.4804,27.0953,843.9428,-0.0041,-0.0059,0.0018,0.0087,-0.0046
387.67,421.23,422.23,387.67,5613850.0,2280664832.0,sh.600435,2015-05-26,5.0389,469.2847,1492.0349,23.5713,29.7326,926.0887,-0.0206,-0.0119,-0.0087,0.0133,0.0073
421.03,412.27,436.8,400.24,5151676.0,2161443072.0,sh.600435,2015-05-27,4.6241,459.3063,1460.3096,23.0701,29.1004,906.3972,-0.0828,-0.0727,-0.0101,0.0412,0.0416
402.24,371.03,411.53,371.03,4492749.0,1756657280.0,sh.600435,2015-05-28,4.0327,413.3608,1314.2313,20.7623,26.1894,815.7281,-0.1168,-0.0956,-0.0212,0.0499,0.0669
364.61,371.03,380.65,334.2,3882981.0,1430586368.0,sh.600435,2015-05-29,3.4853,413.3608,1314.2313,20.7623,26.1894,815.7281,0.0093,0.0409,-0.0316,-0.0088,-0.0005
371.03,387.0,390.08,360.94,3107940.0,1191219840.0,sh.600435,2015-06-01,2.7897,431.1581,1370.8159,21.6562,27.316999999999997,850.8495,0.0415,0.0464,-0.0049,-0.0215,-0.02
391.55,395.69,406.12,386.6,2752548.0,1088751744.0,sh.600435,2015-06-02,2.4707,440.8387,1401.5942,22.1425,27.9304,869.9532,-0.0301,-0.0142,-0.016,0.0232,0.0069
395.69,376.38,395.69,370.29,2712912.0,1030139136.0,sh.600435,2015-06-03,2.4351,419.31800000000004,1333.1718,21.0615,26.5669,827.4842,-0.1473,-0.1272,-0.0201,0.0613,0.086
368.82,382.79,384.33,343.02,2419851.0,887504064.0,sh.600435,2015-06-04,2.1719999999999997,426.4668,1355.9003,21.4206,27.0198,841.5916,-0.0354,-0.0463,0.0109,0.0053,0.0302
388.94,387.07,401.04,376.38,2943431.0,1150774528.0,sh.600435,2015-06-05,2.642,431.2326,1371.0527,21.66,27.3217,850.9965,0.0193,0.0161,0.0032,-0.0151,-0.0042
388.34,370.9,389.01,367.69,2074832.0,773800576.0,sh.600435,2015-06-08,1.8624,413.2118,1313.7578,20.7548,26.18,815.4342,-0.1182,-0.1578,0.0396,0.0392,0.079
364.95,366.42,379.92,355.66,1915851.0,707505536.0,sh.600435,2015-06-09,1.7197,408.2226,1297.8952,20.5042,25.8639,805.5885,-0.09300000000000001,-0.08039999999999999,-0.0126,0.0416,0.0514
359.6,371.1,376.98,355.79,1951530.0,722672064.0,sh.600435,2015-06-10,1.7517,413.4352,1314.4681,20.766,26.1941,815.8751,0.0412,0.0816,-0.0404,-0.0255,-0.015700000000000002
366.55,387.87,390.95,366.48,2830133.0,1085067136.0,sh.600435,2015-06-11,2.5403,432.1262,1373.8938,21.7049,27.3784,852.7599,0.07429999999999999,0.0978,-0.0235,-0.0423,-0.032
388.01,399.7,404.38,382.99,3470741.0,1378484992.0,sh.600435,2015-06-12,3.1153,445.3067,1415.7995,22.3669,28.2134,878.7703,0.0982,0.1047,-0.006500000000000001,-0.0601,-0.0381
403.71,385.4,413.74,374.3,3181613.0,1276095488.0,sh.600435,2015-06-15,2.8558,429.371,1365.1338,21.5665,27.2038,847.3227,-0.0241,-0.0287,0.0046,0.0028000000000000004,0.0213
380.99,361.34,380.99,356.93,2086171.0,763137152.0,sh.600435,2015-06-16,1.8725,402.5632,1279.9017,20.22,25.5053,794.4201,-0.081,-0.0704,-0.0107,0.021,0.0601
358.26,360.74,368.62,336.41,1991031.0,699997056.0,sh.600435,2015-06-17,1.7871,401.89300000000003,1277.7709,20.1863,25.4629,793.0976,-0.08130000000000001,-0.0587,-0.0226,0.042,0.0393
360.94,349.84,370.83,348.9,1380703.0,495783904.0,sh.600435,2015-06-18,1.2393,389.755,1239.1797,19.5766,24.6938,769.1445,-0.0389,0.0067,-0.0456,0.0073,0.0316
344.83,327.25,360.94,324.17,1618561.0,555560576.0,sh.600435,2015-06-19,1.4528,364.5855,1159.1563,18.3124,23.0992,719.4748,-0.039,-0.0364,-0.0026,0.0114,0.0275
326.78,349.77,350.91,300.85,2047464.0,674376768.0,sh.600435,2015-06-23,1.8378,389.6806,1238.943,19.5729,24.6891,768.9975,-0.0147,0.0073,-0.022000000000000002,0.012,0.0027
350.44,359.47,367.55,350.24,2167255.0,779618944.0,sh.600435,2015-06-24,1.9453,400.4781,1273.2726,20.1152,25.3732,790.3055,0.0212,0.0049,0.0163,-0.029900000000000006,0.0087
354.59,340.82,364.55,327.52,1595167.0,562427008.0,sh.600435,2015-06-25,1.4318,379.7021,1207.2177,19.0717,24.0569,749.306,-0.1029,-0.0579,-0.045,0.0473,0.0556
323.04,306.73,340.82,306.73,1958948.0,620403776.0,sh.600435,2015-06-26,1.7583,341.7245,1086.4723,17.1642,21.6507,674.3607,-0.1458,-0.1444,-0.0014000000000000002,0.0713,0.0746
314.88,276.05,324.04,276.05,3280690.0,943903232.0,sh.600435,2015-06-29,2.9447,307.5446,977.8014,15.4474,19.4852,606.91,-0.0797,-0.0575,-0.0222,0.045,0.0346
276.05,303.25,303.59,248.44,3834986.0,1027420096.0,sh.600435,2015-06-30,3.4422,337.8522,1074.161,16.9697,21.4054,666.7192,0.0072,0.0038,0.0034,-0.0041,-0.0032
300.78,285.74,320.16,278.72,3346669.0,1028101312.0,sh.600435,2015-07-01,3.0039,318.3422,1012.1309,15.9897,20.1693,628.2179,-0.0235,-0.0108,-0.0127,0.002,0.0215
287.48,257.2,294.1,257.2,2561827.0,700000256.0,sh.600435,2015-07-02,2.2995,286.5452,911.0362,14.3926,18.1547,565.4696,-0.0916,-0.0658,-0.0258,0.0312,0.0603
243.97,242.16,267.49,231.47,3822630.0,930007488.0,sh.600435,2015-07-03,3.4312,269.7903,857.7662,13.550999999999998,17.0932,532.4055,0.0063,0.022400000000000003,-0.0161,-0.0235,0.0172
266.36,226.52,266.36,217.97,4668444.0,1077010688.0,sh.600435,2015-07-06,4.1904,252.3653,802.3653,12.6758,15.9892,498.0188,-0.1122,-0.0943,-0.018000000000000002,0.0425,0.0697
234.01,203.86,234.01,203.86,1715402.0,357657888.0,sh.600435,2015-07-07,1.5397,227.1213,722.1051,11.4079,14.3898,448.2023,-0.1347,-0.109,-0.0258,0.0468,0.08789999999999999
183.48,185.48,200.52,183.48,10939674.0,2044893440.0,sh.600435,2015-07-08,9.8194,206.6431,656.9973,10.3793,13.0924,407.7906,0.1249,0.2662,-0.1413,-0.1056,-0.0193
180.47,204.06,204.06,180.47,2452051.0,489141152.0,sh.600435,2015-07-09,2.2009,227.3447,722.8154,11.4191,14.404000000000002,448.6431,0.2176,0.2507,-0.033,-0.0984,-0.1192
222.78,224.45,224.45,213.89,845712.0,188349040.0,sh.600435,2015-07-10,0.7591,250.0568,795.0259,12.5599,15.8429,493.4633,0.0926,0.06709999999999999,0.0255,-0.0378,-0.0548
246.91,246.91,246.91,246.91,326023.0,80497248.0,sh.600435,2015-07-13,0.2926,275.0774,874.5758,13.8166,17.4282,542.8391,0.18420000000000009,0.3511,-0.16690000000000002,-0.1174,-0.0668
271.56,271.56,271.56,255.84,3068743.0,829604096.0,sh.600435,2015-07-14,2.7578,302.183,960.7549,15.1781,19.1455,596.3294,0.0145,-0.0085,0.023,-0.017,0.0025
271.03,260.12,271.36,244.39,3657599.0,942307904.0,sh.600435,2015-07-15,3.287,289.4493,920.2697,14.5385,18.3387,571.2007,-0.0493,-0.0191,-0.0302,0.016,0.0333
260.12,283.61,285.01,247.67,3126059.0,854225024.0,sh.600435,2015-07-16,2.8093,315.5869,1003.3710000000001,15.8513,19.9947,622.7807,0.0431,0.0159,0.0272,-0.0202,-0.0228
287.76,311.98,311.98,283.74,3319269.0,1007919424.0,sh.600435,2015-07-17,2.9829,347.1605,1103.7554,17.4372,21.9952,685.0882,-0.0172,-0.0291,0.0119,0.0084,0.0088
314.52,324.56,334.27,305.62,4139526.0,1337217408.0,sh.600435,2015-07-20,3.72,361.1601,1148.2655,18.1404,22.8821,712.7151,-0.1087,-0.1112,0.0025,0.0592,0.0495
311.18,314.26,327.24,310.37,2325562.0,738437888.0,sh.600435,2015-07-21,2.0899,349.6923,1111.8051,17.5644,22.1556,690.0845,-0.0339,-0.0459,0.0119,0.0052,0.0288
