open,close,high,low,volume,amount,code,date,turn,circulating_market_cap,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,net_pct_main,net_pct_xl,net_pct_l,net_pct_m,net_pct_s
29697.25,28888.19,29840.03,28793.01,22571.0,656440704.0,sh.600601,2015-03-05,4.894,133.2299,92.4162,2.9973,2.7525,-56.1886,-0.1963,-0.1517,-0.0446,0.0603,0.136
29030.95,29030.95,29792.42,28888.17,16087.0,471822016.0,sh.600601,2015-03-06,3.4881,133.8884,92.8729,3.0121,2.7661,-56.4663,-0.0282,-0.0122,-0.016,0.0,0.0282
28888.17,29173.72,29268.91,28126.71,12681.0,365596672.0,sh.600601,2015-03-09,2.7495,134.5468,93.3297,3.0269,2.7797,-56.744,-0.0558,-0.0463,-0.0095,0.0044,0.0514
29268.91,30601.48,31172.58,29030.95,24380.0,739056960.0,sh.600601,2015-03-10,5.2862,141.1315,97.8972,3.1751,2.9158,-59.521,0.1135,0.0729,0.0406,-0.0233,-0.0902
30696.66,30220.74,30791.84,29935.19,15236.0,460894400.0,sh.600601,2015-03-11,3.3036,139.3756,96.6792,3.1356,2.8795,-58.7805,-0.1778,-0.1469,-0.0309,0.0673,0.1106
30220.74,31172.58,32600.33,30077.97,27414.0,863482112.0,sh.600601,2015-03-12,5.9442,143.7654,99.7242,3.2343,2.9702,-60.6318,-0.0002,-0.0167,0.016399999999999998,0.0206,-0.0204
31458.13,31600.9,32552.74,31172.58,18634.0,590801792.0,sh.600601,2015-03-13,4.0404,145.7408,101.0945,3.2788,3.011,-61.4649,-0.0629,-0.0208,-0.0421,0.0113,0.0516
31696.09,34741.96,34741.96,31600.9,48865.0,1651348608.0,sh.600601,2015-03-16,10.5954,160.2271,111.14299999999999,3.6047,3.3103,-67.5744,0.1501,0.1744,-0.0243,-0.0642,-0.086
35360.65,36740.81,38168.56,34789.55,56758.0,2067426432.0,sh.600601,2015-03-17,12.3069,169.4456,117.5375,3.812,3.5007,-71.4622,-0.08470000000000001,-0.0729,-0.0118,0.0263,0.0584
36788.4,36835.99,37978.19,36169.71,37194.0,1374294528.0,sh.600601,2015-03-18,8.0648,169.8846,117.84200000000001,3.8219,3.5098,-71.6474,-0.0624,-0.052000000000000005,-0.0104,0.0241,0.0384
36645.62,36598.03,36788.4,35693.79,33595.0,1216247168.0,sh.600601,2015-03-19,7.2843,168.7871,117.0808,3.7972,3.4871,-71.1845,-0.127,-0.1355,0.0085,0.0375,0.0895
36740.81,40262.6,40262.6,36693.22,42850.0,1681666944.0,sh.600601,2015-03-20,9.2911,185.6878,128.8041,4.1775,3.8363,-78.3123,0.23010000000000005,0.2528,-0.0227,-0.1218,-0.1083
42356.63,42975.32,43546.42,40595.74,57997.0,2444362240.0,sh.600601,2015-03-23,12.5756,198.1987,137.4824,4.4589,4.0948,-83.5886,-0.1643,-0.1702,0.0059,0.0892,0.0751
42784.96,42261.45,42784.96,39548.72,51013.0,2129898496.0,sh.600601,2015-03-24,11.0611,194.9063,135.1986,4.3848,4.0267,-82.2001,-0.1604,-0.1336,-0.0268,0.0661,0.0943
41737.96,43641.63,46164.0,40738.54,45074.0,1962891136.0,sh.600601,2015-03-25,9.7733,201.2715,139.6139,4.5280000000000005,4.1582,-84.8846,-0.044800000000000006,-0.0471,0.0023,0.0321,0.0127
42832.58,42404.25,44926.61,41880.74,32979.0,1425442560.0,sh.600601,2015-03-26,7.1508,195.5648,135.6554,4.3997,4.0403,-82.4778,-0.109,-0.0667,-0.0423,0.0277,0.08130000000000001
41975.92,41737.96,42404.25,41024.09,22532.0,939619328.0,sh.600601,2015-03-27,4.8856,192.49200000000002,133.5239,4.3305,3.9769,-81.1819,-0.1052,-0.0652,-0.04,0.0204,0.0848
41737.96,42404.25,43022.94,41024.09,24982.0,1050552320.0,sh.600601,2015-03-30,5.4168,195.5648,135.6554,4.3997,4.0403,-82.4778,0.0022,0.0074,-0.0052,-0.0029,0.0007000000000000001
42404.28,41928.37,42880.2,41404.86,25179.0,1063631168.0,sh.600601,2015-03-31,5.4595,193.3699,134.1329,4.3503,3.995,-81.5521,-0.079,-0.0629,-0.016200000000000003,0.04,0.039
41738.0,43546.49,44117.59,41452.45,31551.0,1351011968.0,sh.600601,2015-04-01,6.8412,200.8325,139.3094,4.5182,4.1492,-84.6994,0.1132,0.095,0.0182,-0.0486,-0.0646
43736.86,47924.93,47924.93,43736.86,54245.0,2525966848.0,sh.600601,2015-04-02,11.7619,221.0255,153.3165,4.9725,4.5664,-93.2157,0.1289,0.14279999999999998,-0.0139,-0.0468,-0.08220000000000001
48067.71,50828.03,52684.11,46877.91,56744.0,2866477824.0,sh.600601,2015-04-03,12.3038,234.4144,162.6037,5.2737,4.843,-98.8623,-0.0357,-0.0084,-0.0273,0.02,0.015700000000000002
50828.03,55920.35,55920.35,50114.15,65395.0,3606168064.0,sh.600601,2015-04-07,14.1796,257.8997,178.8946,5.8020000000000005,5.3282,-108.76700000000001,0.1411,0.2018,-0.0607,-0.08529999999999999,-0.0558
57348.11,55396.84,58537.9,53778.72,74567.0,4207023616.0,sh.600601,2015-04-08,16.1684,255.4853,177.2198,5.7477,5.2783,-107.7488,-0.1811,-0.1867,0.005699999999999999,0.0787,0.1024
53969.09,52493.74,55920.35,50447.3,46278.0,2441099008.0,sh.600601,2015-04-09,10.0345,242.0965,167.9325,5.4465,5.0017,-102.1021,-0.1203,-0.0948,-0.0255,0.0379,0.0823
53302.8,54587.78,56872.19,51875.05,45301.0,2492812800.0,sh.600601,2015-04-10,9.8227,251.75400000000002,174.6315,5.6638,5.2012,-106.1751,-0.0737,-0.0974,0.0237,0.045700000000000005,0.027999999999999997
54445.01,57586.07,58823.45,53540.76,41197.0,2340504576.0,sh.600601,2015-04-13,8.9327,265.5818,184.2233,5.9748,5.4869,-112.0069,0.07429999999999999,0.0659,0.0085,-0.0312,-0.0431
58157.17,56348.68,60441.57,55872.76,40725.0,2346400000.0,sh.600601,2015-04-14,8.8305,259.8751,180.2648,5.8465,5.369,-109.6001,-0.18,-0.1501,-0.029900000000000006,0.0644,0.1156
55777.58,52636.52,55825.17,52350.97,36876.0,1974763264.0,sh.600601,2015-04-15,7.9959,242.755,168.3893,5.4613,5.0153,-102.3799,-0.299,-0.2383,-0.0607,0.0937,0.2052
50923.22,52541.34,54492.6,49019.54,27812.0,1447867392.0,sh.600601,2015-04-16,6.0305,242.31599999999997,168.0848,5.4514,5.0062,-102.1947,-0.0937,-0.0588,-0.035,0.0222,0.07150000000000001
52731.7,51589.5,53635.95,50923.22,32837.0,1702823296.0,sh.600601,2015-04-17,7.1199,237.9262,165.0398,5.3527,4.9155,-100.3434,-0.1978,-0.1429,-0.0549,0.055,0.14279999999999998
50780.44,48781.58,50780.44,48591.22,37172.0,1840279936.0,sh.600601,2015-04-20,8.06,224.9763,156.05700000000004,5.0613,4.648,-94.8819,-0.1642,-0.1094,-0.0548,0.0378,0.1265
48305.67,53255.21,53350.4,48115.3,35107.0,1798228352.0,sh.600601,2015-04-21,7.6122,245.6083,170.3685,5.5255,5.0742,-103.5832,0.0951,0.0937,0.0014000000000000002,-0.0249,-0.0702
53350.4,53493.17,55111.29,52017.83,36786.0,1972745984.0,sh.600601,2015-04-22,7.9764,246.7058,171.1298,5.5502,5.0969,-104.0461,-0.1135,-0.1446,0.0311,0.0518,0.0618
53493.17,54111.87,54635.37,52350.97,31532.0,1683880704.0,sh.600601,2015-04-23,6.8371,249.5591,173.109,5.6144,5.1559,-105.2494,0.0109,-0.0153,0.0262,-0.0031,-0.0078
53207.62,56586.64,57490.88,52398.56,47038.0,2596909824.0,sh.600601,2015-04-24,10.1992,260.9726,181.0261,5.8711,5.3917,-110.06299999999999,0.1239,0.1075,0.016399999999999998,-0.0396,-0.0843
56919.78,55587.21,58157.17,54968.52,34802.0,1950619648.0,sh.600601,2015-04-27,7.5461,256.3633,177.8288,5.7675,5.2964,-108.119,-0.154,-0.1279,-0.0261,0.0609,0.0931
55158.88,50923.22,55158.88,50209.34,44624.0,2318557184.0,sh.600601,2015-04-28,9.6758,234.8534,82.48200000000001,6.6012,3.3989,-60.3833,-0.3012,-0.218,-0.08310000000000001,0.0961,0.2051
50447.3,51399.13,52779.3,49495.46,25416.0,1311247872.0,sh.600601,2015-04-29,5.5109,237.0483,83.2529,6.6629,3.4306,-60.9476,-0.0682,-0.0417,-0.0265,0.0305,0.0377
51637.09,51922.64,54016.68,51637.09,28276.0,1499120128.0,sh.600601,2015-04-30,6.131,239.4626,84.1008,6.7308,3.4656,-61.5684,0.0137,0.0454,-0.0317,-0.0152,0.0014000000000000002
51922.64,50780.44,51922.64,50018.97,19286.0,976987264.0,sh.600601,2015-05-04,4.1818,234.1949,82.2508,6.5827,3.3893,-60.214,-0.1827,-0.1074,-0.0753,0.0487,0.134
50352.11,47734.57,50352.11,47496.61,26386.0,1287486464.0,sh.600601,2015-05-05,5.7212,220.1476,77.3172,6.1878,3.1860000000000004,-56.6023,-0.2039,-0.1007,-0.1032,0.0109,0.193
47734.57,47449.01,49400.28,46639.95,18432.0,892298048.0,sh.600601,2015-05-06,3.9967,218.8307,76.8547,6.1508,3.167,-56.2637,-0.0222,0.0161,-0.0384,-0.0072,0.0295
46639.95,43784.45,47115.87,43308.53,21551.0,969509696.0,sh.600601,2015-05-07,4.673,201.93,70.9191,5.6758,2.9224,-51.9183,-0.0505,-0.0165,-0.0341,-0.0038,0.0544
44498.32,47020.69,47068.28,44498.32,26428.0,1210247040.0,sh.600601,2015-05-08,5.7304,216.8553,76.161,6.0953,3.1384,-55.7558,0.019,0.0397,-0.0207,0.0027,-0.0217
47639.38,51732.28,51732.28,47639.38,36677.0,1846304512.0,sh.600601,2015-05-11,7.9526,238.5847,83.7925,6.7061,3.4529,-61.3426,0.1814,0.22,-0.0387,-0.08109999999999999,-0.1002
53493.17,51684.68,53921.5,50923.22,43723.0,2287849984.0,sh.600601,2015-05-12,9.4805,238.3652,83.7154,6.6999,3.4497,-61.2862,-0.172,-0.1841,0.0121,0.0695,0.1025
51065.93,53064.78,54397.35,49542.99,40873.0,2136159872.0,sh.600601,2015-05-13,8.8626,244.7304,85.9509,6.8788,3.5418,-62.9228,0.0936,0.07629999999999999,0.0173,-0.036000000000000004,-0.0576
53207.55,51589.44,53683.47,51399.07,25121.0,1311544704.0,sh.600601,2015-05-14,5.4471,237.9262,83.5612,6.6876,3.4433,-61.1733,-0.1373,-0.1173,-0.02,0.0429,0.0945
51637.03,49400.22,51637.03,48638.75,21743.0,1079848320.0,sh.600601,2015-05-15,4.7146,227.8297,80.0153,6.4038,3.2972,-58.5774,-0.1528,-0.0959,-0.05690000000000001,0.0181,0.1347
49400.22,49447.81,51208.7,48448.38,18858.0,946406400.0,sh.600601,2015-05-18,4.0889,228.0492,80.0923,6.4099,3.3004,-58.6339,-0.032400000000000005,0.002,-0.0344,0.0034,0.028999999999999998
49352.62,50637.6,51303.88,49067.07,21389.0,1075995136.0,sh.600601,2015-05-19,4.6378,233.5364,82.0195,6.5642,3.3798,-60.0447,0.0388,0.0284,0.0104,-0.0076,-0.0312
50780.41,52684.08,54682.93,50780.41,43331.0,2305851392.0,sh.600601,2015-05-20,9.3955,242.9745,85.3342,6.8295,3.5164,-62.4713,0.0833,0.0664,0.0169,-0.0243,-0.059000000000000004
52684.08,57966.76,57966.76,52684.08,66507.0,3707697152.0,sh.600601,2015-05-21,14.4206,267.3377,93.8907,7.5143,3.8689999999999998,-68.7354,0.1991,0.2281,-0.028999999999999998,-0.0808,-0.1183
60441.54,57252.89,60441.54,56253.46,70116.0,4071986176.0,sh.600601,2015-05-22,15.2033,264.0454,92.7344,7.4217,3.8214,-67.8889,-0.13970000000000002,-0.1661,0.0264,0.0537,0.086
56110.69,57823.99,58728.23,55682.36,47867.0,2738624768.0,sh.600601,2015-05-25,10.379000000000001,266.6793,93.6595,7.4958,3.8595,-68.5661,-0.0509,-0.0467,-0.0043,0.018000000000000002,0.0329
57919.17,63630.18,63630.18,57823.99,45890.0,2842755328.0,sh.600601,2015-05-26,9.9502,293.457,103.064,8.2484,4.247,-75.4509,0.1906,0.2342,-0.0435,-0.1059,-0.0848
67247.16,66914.01,70007.48,64248.88,96252.0,6474918400.0,sh.600601,2015-05-27,20.8702,308.6017,108.3829,8.6741,4.4662,-79.3448,-0.1239,-0.1187,-0.0052,0.0485,0.0754
65914.66,60203.64,67818.33,60203.64,66485.0,4287684608.0,sh.600601,2015-05-28,14.4159,277.6537,97.5138,7.8042,4.0183,-71.3877,-0.2183,-0.17920000000000005,-0.0391,0.0669,0.1514
58157.19,59442.17,62583.23,54254.66,50650.0,2978726400.0,sh.600601,2015-05-29,10.9825,274.1419,96.2804,7.763,3.9675,-70.4848,-0.0329,-0.0066,-0.0263,0.0088,0.0241
59442.17,63011.56,64439.31,58062.01,41128.0,2551620352.0,sh.600601,2015-06-01,8.9177,290.6036,102.0619,8.2291,4.2057,-74.7172,0.005600000000000001,0.0058,-0.0001,0.004699999999999999,-0.0104
63106.74,64010.98,64962.82,61869.35,42345.0,2679266560.0,sh.600601,2015-06-02,9.1817,295.2129,103.6807,8.3597,4.2724,-75.9023,-0.0836,-0.0695,-0.0141,0.0289,0.0547
64296.54,66533.35,67294.82,62821.19,47079.0,3086467584.0,sh.600601,2015-06-03,10.208,306.8458,107.7662,8.6891,4.4408,-78.8933,0.0357,0.032400000000000005,0.0033,-0.0172,-0.018500000000000003
66057.43,64153.76,66152.62,59918.09,40777.0,2573779712.0,sh.600601,2015-06-04,8.8416,295.8713,103.9119,8.3783,4.2819,-76.0716,-0.2022,-0.1452,-0.057,0.0584,0.1438
64534.49,65581.51,67580.37,64106.17,43896.0,2878481152.0,sh.600601,2015-06-05,9.5181,302.45599999999996,106.2245,8.5648,4.3772,-77.7646,0.0512,0.0431,0.008100000000000001,-0.0177,-0.0335
65486.33,63011.56,65533.92,62059.72,34707.0,2197024512.0,sh.600601,2015-06-08,7.5255,290.6036,102.0619,8.2291,4.2057,-74.7172,-0.1838,-0.1057,-0.0781,0.0431,0.1407
62726.05,62488.09,64248.98,61536.25,26961.0,1691303808.0,sh.600601,2015-06-09,5.8459,288.1892,101.2139,8.1608,4.1708,-74.0965,-0.0972,-0.0372,-0.0599,0.0096,0.0876
62392.9,63439.92,64724.9,60727.19,33665.0,2129259264.0,sh.600601,2015-06-10,7.2995,292.579,102.7556,8.2851,4.2343,-75.2251,0.0898,0.0907,-0.0009,-0.045700000000000005,-0.0441
63249.56,62202.53,63249.56,60917.56,27545.0,1708808704.0,sh.600601,2015-06-11,5.9726,286.8723,100.7514,8.1235,4.1517,-73.7579,-0.2256,-0.1851,-0.0405,0.06709999999999999,0.1585
62202.5,64439.31,66152.62,62202.5,45063.0,2896829440.0,sh.600601,2015-06-12,9.7711,297.1883,104.3744,8.4156,4.301,-76.4102,0.091,0.0629,0.0281,-0.025,-0.066
64486.9,62440.45,64915.23,61869.35,30843.0,1940655744.0,sh.600601,2015-06-15,6.6876,287.9697,101.1368,8.1545,4.1676,-74.0401,-0.1982,-0.16269999999999998,-0.0356,0.0551,0.1432
61869.35,58585.52,62012.13,57871.64,24935.0,1500935680.0,sh.600601,2015-06-16,5.4066,270.1911,94.8929,7.6511,3.9103,-69.469,-0.19699999999999998,-0.1352,-0.0618,0.0272,0.1698
58347.56,61631.39,61774.17,58062.01,22119.0,1316731136.0,sh.600601,2015-06-17,4.796,284.2384,99.8264,8.0489,4.1136,-73.0807,0.0097,0.0435,-0.0338,-0.0151,0.0053
62535.64,59442.17,64010.98,59109.03,26881.0,1672363648.0,sh.600601,2015-06-18,5.8287,274.1419,96.2804,7.763,3.9675,-70.4848,-0.1046,-0.1108,0.0062,0.0342,0.0704
57110.17,53493.19,58442.74,53493.19,22765.0,1270350976.0,sh.600601,2015-06-19,4.9361,246.7058,86.6447,6.9861,3.5704,-63.4307,-0.183,-0.1251,-0.0579,0.039,0.14400000000000002
53493.19,52684.13,54635.4,48210.5,22078.0,1133506560.0,sh.600601,2015-06-23,4.7871,242.9745,85.3342,6.8804,3.5164,-62.4713,-0.09300000000000001,-0.052300000000000006,-0.0407,0.032,0.061
53683.56,53778.75,54254.66,51541.93,22872.0,1218442112.0,sh.600601,2015-06-24,4.9593,248.0227,87.1072,7.0234,3.5895,-63.7693,-0.075,-0.0231,-0.0519,0.0083,0.0667
54254.66,50828.05,54540.21,49971.4,22662.0,1200529792.0,sh.600601,2015-06-25,4.9138,234.4144,82.3278,6.638,3.3925,-60.2704,-0.0975,-0.0724,-0.0251,-0.0004,0.0979
48400.87,45735.73,49162.34,45735.73,22200.0,1040006016.0,sh.600601,2015-06-26,4.8136,210.929,74.0796,5.973,3.0526,-54.2321,-0.278,-0.25730000000000003,-0.0207,0.0857,0.1923
46402.01,41166.92,46877.93,41166.92,27746.0,1187486592.0,sh.600601,2015-06-29,6.0161,189.8581,66.6794,5.3763,2.7477,-48.8145,-0.1164,-0.0623,-0.0541,0.032400000000000005,0.084
38787.33,43308.55,43641.69,37074.02,32655.0,1310480256.0,sh.600601,2015-06-30,7.0806,199.7351,70.1483,5.6560000000000015,2.8906,-51.354,-0.0334,-0.0372,0.0038,0.0216,0.0119
41880.79,38977.69,44450.75,38977.69,27446.0,1160627072.0,sh.600601,2015-07-01,5.9511,179.7616,63.1334,5.0904,2.6016,-46.2186,-0.1487,-0.073,-0.0757,0.0275,0.1212
38977.69,35075.16,39501.2,35075.16,29107.0,1063950720.0,sh.600601,2015-07-02,6.3113,161.7635,56.8124,4.5807,2.3411,-41.5911,-0.122,-0.0711,-0.051,0.0114,0.1106
32933.53,31553.37,35789.04,31553.37,28192.0,917417792.0,sh.600601,2015-07-03,6.1129,145.5213,51.108000000000004,4.1208,2.106,-37.4151,-0.065,-0.07429999999999999,0.0094,0.009000000000000001,0.055999999999999994
34694.43,32647.98,34694.43,28412.31,40601.0,1283128704.0,sh.600601,2015-07-06,8.8035,150.5695,52.881,4.2637,2.1791,-38.713,-0.013500000000000002,0.0387,-0.0522,-0.0074,0.0209
30934.7,29364.17,32362.45,29364.17,23579.0,707981312.0,sh.600601,2015-07-07,5.1127,135.4248,47.5621,3.8349,1.9599,-34.8191,-0.2089,-0.1004,-0.1085,0.0588,0.1502
26413.47,26746.61,30601.55,26413.47,64942.0,1843878912.0,sh.600601,2015-07-08,14.0814,123.3529,43.3223,3.4930000000000003,1.7852,-31.7153,0.157,0.2691,-0.1121,-0.1025,-0.0545
29411.76,29411.76,29411.76,29411.76,656.0,19295152.0,sh.600601,2015-07-13,0.1422,135.6443,47.6391,3.8411,1.9631,-34.8756,0.5054,0.5927,-0.0873,-0.2288,-0.2766
32362.45,32362.45,32362.45,32362.45,600.0,19415728.0,sh.600601,2015-07-14,0.1301,149.2526,52.4185,4.2264,2.16,-38.3744,0.5921,0.6585,-0.0664,-0.2336,-0.3586
35598.7,33695.02,35598.7,33599.84,64464.0,2251114240.0,sh.600601,2015-07-15,13.9778,155.3983,54.5769,4.4005,2.249,-39.9545,0.0054,0.0061,-0.0007000000000000001,-0.0119,0.006500000000000001
30934.7,34789.64,36455.35,30411.19,42910.0,1450693760.0,sh.600601,2015-07-16,9.3042,160.4465,56.3499,4.5434,2.322,-41.2525,-0.028999999999999998,-0.0175,-0.0115,0.0141,0.0149
34980.0,38263.84,38263.84,34884.82,36456.0,1342142720.0,sh.600601,2015-07-17,7.9048,176.4693,61.9771,4.9971,2.5539,-45.3721,0.15810000000000002,0.17309999999999998,-0.0151,-0.0556,-0.1025
38787.35,38977.72,40119.92,37502.37,42757.0,1660764416.0,sh.600601,2015-07-20,9.271,179.7616,63.1334,5.0904,2.6016,-46.2186,-0.195,-0.1566,-0.0384,0.0694,0.12560000000000002
