open,close,high,low,volume,amount,code,date,turn,circulating_market_cap,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,net_pct_main,net_pct_xl,net_pct_l,net_pct_m,net_pct_s
1070.04,1070.04,1087.84,1049.15,1927102.0,2064280576.0,sz.000001,2015-01-20,1.5158,1360.4174,8.2171,1.2467,2.2736,10.9879,-0.08960000000000001,-0.0732,-0.016399999999999998,0.0479,0.0417
1073.91,1115.69,1129.62,1063.85,2508085.0,2758192640.0,sz.000001,2015-01-21,1.9727,1418.4539,8.5676,1.2999,2.3706,11.4567,0.06269999999999999,0.0667,-0.004,-0.0291,-0.0336
1109.5,1106.41,1123.43,1095.57,1622076.0,1801436288.0,sz.000001,2015-01-22,1.2758,1406.6498,8.4963,1.2891,2.3509,11.3613,-0.057,-0.0371,-0.0199,0.028999999999999998,0.027999999999999997
1111.05,1114.14,1131.94,1106.41,1885955.0,2108746752.0,sz.000001,2015-01-23,1.4834,1416.4865,8.5557,1.2981,2.3673,11.4408,0.0077,-0.0218,0.0294,0.0002,-0.0078
1111.05,1109.5,1117.24,1095.57,1366928.0,1508446592.0,sz.000001,2015-01-26,1.0752,1410.5845,8.5201,1.2927,2.3575,11.3931,-0.1684,-0.2022,0.0338,0.08839999999999999,0.0799
1110.27,1082.42,1111.82,1070.04,1731262.0,1881058944.0,sz.000001,2015-01-27,1.3617,1376.156,8.3121,1.2612,2.2999,11.115,-0.1841,-0.1612,-0.0229,0.1093,0.0748
1073.14,1087.84,1106.41,1067.72,1603802.0,1742175744.0,sz.000001,2015-01-28,1.2615,1383.0417,8.3537,1.2675,2.3114,11.1707,-0.0021,0.04650000000000002,-0.0486,-0.0029,0.0051
1069.27,1075.46,1083.97,1063.85,1314127.0,1408825344.0,sz.000001,2015-01-29,1.0336,1367.3029999999999,8.2587,1.253,2.2851,11.0435,-0.1845,-0.17600000000000002,-0.0085,0.08650000000000001,0.098
1077.78,1077.78,1092.48,1064.62,1202152.0,1298735744.0,sz.000001,2015-01-30,0.9456,1370.254,8.2765,1.2558,2.2901,11.0674,0.0779,0.0898,-0.0119,-0.0407,-0.0371
1052.25,1054.57,1067.72,1048.38,1112732.0,1176949504.0,sz.000001,2015-02-02,0.8752,1340.7439,8.0983,1.2287,2.2408,10.829,-0.0915,-0.1319,0.0403,0.0543,0.0372
1066.17,1079.33,1082.42,1053.79,1141706.0,1217876608.0,sz.000001,2015-02-03,0.898,1372.2213,8.2884,1.2576,2.2934,11.0833,-0.0212,0.0137,-0.035,0.0213,-0.0001
1083.19,1060.76,1086.29,1059.98,1043832.0,1122666752.0,sz.000001,2015-02-04,0.821,1348.6132,8.1458,1.2359,2.2539,10.8926,-0.0295,-0.0542,0.024700000000000003,0.0179,0.0117
1106.41,1066.95,1116.46,1064.62,2473445.0,2710523904.0,sz.000001,2015-02-05,1.9455,1356.4825,8.1933,1.2431,2.2671,10.9561,0.0152,-0.0061,0.0213,-0.0133,-0.0019
1059.21,1045.28,1079.33,1036.77,1331776.0,1411298560.0,sz.000001,2015-02-06,1.0475,1328.9398,8.027000000000001,1.2179,2.221,10.7337,-0.087,-0.1469,0.0599,0.0553,0.0317
1044.51,1046.06,1058.44,1022.84,1223438.0,1273141120.0,sz.000001,2015-02-09,0.9623,1329.9235,8.0329,1.2188,2.2227,10.7416,-0.0679,-0.0669,-0.001,0.04650000000000002,0.0214
1043.73,1065.4,1069.27,1038.32,936883.0,991823744.0,sz.000001,2015-02-10,0.7369,1354.5153,8.1814,1.2413,2.2638,10.9403,0.0797,0.0964,-0.0167,-0.0223,-0.0573
1066.17,1062.3,1071.59,1058.44,716482.0,763414592.0,sz.000001,2015-02-11,0.5636,1350.5806,8.1577,1.2377,2.2572,10.9085,-0.0885,-0.0712,-0.0173,0.034300000000000004,0.0542
1063.85,1072.36,1075.46,1053.79,786749.0,838611264.0,sz.000001,2015-02-12,0.6188,1363.3683,8.2349,1.2494,2.2786,11.0118,0.0483,0.0727,-0.0244,-0.0309,-0.0173
1077.78,1079.33,1097.12,1070.81,1147385.0,1244514816.0,sz.000001,2015-02-13,0.9025,1372.2213,8.2884,1.2576,2.2934,11.0833,0.0124,0.0261,-0.0137,0.0212,-0.0336
1079.33,1077.0,1083.97,1062.3,932135.0,999898496.0,sz.000001,2015-02-16,0.7332,1369.2703,8.2706,1.2548,2.2884,11.0594,-0.2046,-0.2305,0.0259,0.115,0.08960000000000001
1080.1,1082.42,1091.7,1077.78,879518.0,954430208.0,sz.000001,2015-02-17,0.6918,1376.156,8.3121,1.2612,2.2999,11.115,-0.0317,-0.0208,-0.0108,0.0302,0.0015
1086.29,1067.72,1087.06,1064.62,746265.0,799193600.0,sz.000001,2015-02-25,0.5870000000000001,1357.4663,8.1993,1.244,2.2687,10.9641,-0.1219,-0.1258,0.0039,0.04,0.0819
1067.72,1088.61,1089.38,1052.25,1325489.0,1424064896.0,sz.000001,2015-02-26,1.0426,1384.0254,8.3597,1.2684,2.3131,11.1786,-0.0165,-0.0326,0.0161,0.006500000000000001,0.01
1087.84,1082.42,1095.57,1080.1,1025669.0,1115146112.0,sz.000001,2015-02-27,0.8067,1376.156,8.3121,1.2612,2.2999,11.115,-0.0378,-0.0003,-0.0375,0.0151,0.0227
1085.52,1085.52,1090.16,1073.14,1316769.0,1423603328.0,sz.000001,2015-03-02,1.0357,1380.0907,8.3359,1.2648,2.3065,11.1468,-0.0975,-0.0667,-0.0308,0.0587,0.0388
1081.65,1052.25,1081.65,1051.47,1369346.0,1457305088.0,sz.000001,2015-03-03,1.0771,1337.7928,8.0804,1.226,2.2358,10.8052,-0.2084,-0.12960000000000002,-0.0789,0.0702,0.1382
1053.79,1049.92,1061.53,1044.51,1053331.0,1108145408.0,sz.000001,2015-03-04,0.8285,1334.8418,8.0626,1.2233,2.2309,10.7814,-0.1829,-0.08779999999999999,-0.0951,0.0767,0.1062
1044.51,1035.22,1046.83,1028.26,1070950.0,1109152000.0,sz.000001,2015-03-05,0.8424,1316.1521,7.9497,1.2062,2.1997,10.6304,-0.1384,-0.0995,-0.0389,0.04019999999999999,0.0983
1034.45,1039.87,1045.28,1032.9,719970.0,748959104.0,sz.000001,2015-03-06,0.5663,1322.0541,7.9854,1.2116,2.2095,10.6781,-0.0504,0.0217,-0.0721,0.0268,0.0236
1042.19,1094.8,1109.5,1030.58,2850323.0,3067985664.0,sz.000001,2015-03-09,2.2419,1391.8948,8.4072,1.2756,2.3262,11.2422,0.0815,0.0812,0.0003,-0.0385,-0.043
1083.19,1065.4,1092.48,1065.4,1790989.0,1927581952.0,sz.000001,2015-03-10,1.4087,1354.5153,8.1814,1.2413,2.2638,10.9403,-0.0425,-0.064,0.0215,0.0044,0.0381
1066.95,1072.36,1089.38,1066.95,1167562.0,1258356096.0,sz.000001,2015-03-11,0.9183,1363.3683,8.2349,1.2494,2.2786,11.0118,-0.0581,-0.0405,-0.0176,0.0332,0.025
1098.67,1129.62,1157.47,1089.38,4271804.0,4805590528.0,sz.000001,2015-03-12,3.36,1436.16,8.6746,1.3161,2.4002,11.5997,0.16510000000000002,0.1975,-0.032400000000000005,-0.0867,-0.0784
1152.83,1159.79,1207.76,1145.09,4089373.0,4799934976.0,sz.000001,2015-03-13,3.2165,1474.5232,8.6486,1.3078,2.333,72.8143,0.0625,0.0655,-0.003,-0.0427,-0.0198
1168.3,1192.29,1199.25,1154.38,2867318.0,3387198720.0,sz.000001,2015-03-16,2.2553,1515.8373,8.8909,1.3445,2.3984,74.8544,0.0747,0.07919999999999999,-0.0046,-0.0407,-0.0339
1200.02,1191.51,1222.46,1179.91,2533045.0,3020408576.0,sz.000001,2015-03-17,1.9924,1514.8538,8.8851,1.3436,2.3968,74.8059,-0.0506,-0.0401,-0.0105,0.0163,0.034300000000000004
1188.42,1200.02,1205.44,1183.0,2366521.0,2823982848.0,sz.000001,2015-03-18,1.8614,1525.6741,8.9486,1.3532,2.4139,75.3402,0.0066,0.0076,-0.001,0.0033,-0.0099
1197.7,1175.27,1197.7,1169.85,2042497.0,2413982208.0,sz.000001,2015-03-19,1.6065,1494.1967,8.764,1.3253,2.3641,73.7858,-0.1049,-0.1028,-0.0021,0.0405,0.0644
1175.27,1185.32,1203.12,1165.21,2554438.0,3027315200.0,sz.000001,2015-03-20,2.0092,1506.9843,8.839,1.3366,2.3844,74.4173,-0.033,-0.0279,-0.0051,0.0214,0.0116
1186.1,1193.83,1203.89,1186.1,2303261.0,2750596608.0,sz.000001,2015-03-23,1.8116,1517.8047,8.9024,1.3462,2.4015,74.9516,0.0241,0.036000000000000004,-0.0119,-0.0063,-0.0179
1193.83,1187.64,1206.21,1177.59,2015217.0,2396553472.0,sz.000001,2015-03-24,1.5851,1509.9353,8.8563,1.3392,2.3890000000000002,74.563,0.0089,0.0042,0.004699999999999999,-0.0107,0.0018
1182.23,1153.6,1185.32,1152.05,2056931.0,2396613888.0,sz.000001,2015-03-25,1.6179,1466.6538,8.6024,1.3009,2.3206,72.4257,-0.1825,-0.1466,-0.0359,0.08800000000000001,0.0946
1149.73,1169.08,1193.06,1138.13,1923061.0,2246003712.0,sz.000001,2015-03-26,1.5126,1486.3271,8.7178,1.3183,2.3517,73.3972,0.0337,0.0596,-0.0259,-0.0236,-0.0101
1168.3,1166.75,1183.0,1149.73,1354046.0,1577607040.0,sz.000001,2015-03-27,1.065,1483.3762,8.7005,1.3157,2.347,73.2515,-0.043,-0.027999999999999997,-0.0151,0.0208,0.0223
1178.36,1211.63,1233.29,1168.3,3337961.0,4014724352.0,sz.000001,2015-03-30,2.6255,1540.4291,9.0351,1.3663,2.4373,76.0688,0.1395,0.1309,0.0086,-0.0541,-0.08529999999999999
1241.03,1218.59,1284.36,1209.31,3532568.0,4393135104.0,sz.000001,2015-03-31,2.7786,1549.2822,9.0871,1.3741,2.4513,76.506,0.042,0.0584,-0.016399999999999998,-0.0309,-0.0111
1224.01,1234.84,1248.77,1203.12,2123944.0,2608976896.0,sz.000001,2015-04-01,1.6706,1569.9393,9.2082,1.3925,2.484,77.5261,0.0012,-0.0096,0.0107,0.0036,-0.0048
1244.9,1222.46,1248.77,1208.54,1817008.0,2222670592.0,sz.000001,2015-04-02,1.4292,1554.2004,9.1159,1.3785,2.4591,76.7489,-0.0765,-0.0723,-0.0043,0.0219,0.0547
1214.72,1226.33,1233.29,1207.76,1854624.0,2262844416.0,sz.000001,2015-04-03,1.4588,1559.1189,9.1448,1.4042,2.4669,76.9917,-0.0463,-0.044000000000000004,-0.0023,0.0089,0.0374
1249.54,1300.61,1312.21,1249.54,3826333.0,4898119680.0,sz.000001,2015-04-07,3.0096,1653.5513,9.6986,1.4892,2.6163,81.655,0.1573,0.1831,-0.0258,-0.0897,-0.0676
1309.89,1386.49,1398.87,1288.23,4357765.0,5784459264.0,sz.000001,2015-04-08,3.4276,1762.7388,10.3391,1.5876,2.7889999999999997,87.0468,0.0825,0.1249,-0.0424,-0.0487,-0.0338
1388.81,1392.68,1473.92,1371.79,4101102.0,5794632192.0,sz.000001,2015-04-09,3.2257,1770.6082,10.3852,1.5947,2.8015,87.4354,-0.045,-0.0255,-0.0196,0.0214,0.0237
1392.68,1531.95,1531.95,1381.07,4317134.0,6339649024.0,sz.000001,2015-04-10,3.3957,1947.6689,11.4237,1.7541,3.0816,96.179,0.1879,0.2637,-0.0759,-0.1129,-0.07490000000000001
1592.2,1549.12,1607.19,1512.59,5132612.0,8021096960.0,sz.000001,2015-04-13,4.0725,1952.3906,11.4514,1.7584,3.0891,96.4121,-0.1568,-0.1775,0.0206,0.07919999999999999,0.0776
1545.37,1526.64,1545.37,1507.91,2639762.0,4020209664.0,sz.000001,2015-04-14,2.0945,1924.0609,11.2853,1.7329,3.0443,95.0132,-0.0833,-0.0594,-0.0239,0.0302,0.0531
1526.64,1559.42,1618.43,1507.91,3649027.0,5746875392.0,sz.000001,2015-04-15,2.8953,1965.3751,11.5276,1.7701,3.1096,97.0533,0.0301,0.0236,0.0066,-0.015700000000000002,-0.0144
1530.39,1592.2,1601.57,1521.96,2634458.0,4102824448.0,sz.000001,2015-04-16,2.0903,2006.6893,11.7699,1.8073,3.175,99.0935,-0.016,-0.018500000000000003,0.0025,0.0118,0.0042
1639.03,1585.65,1639.03,1573.47,2786196.0,4447332864.0,sz.000001,2015-04-17,2.2107,1998.4264,11.7215,1.7998,3.1619,98.6854,-0.0532,-0.0519,-0.0013,0.0268,0.0264
1601.57,1526.64,1610.93,1513.53,3680647.0,5776437760.0,sz.000001,2015-04-20,2.9204,1924.0609,11.2853,1.7329,3.0443,95.0132,-0.1673,-0.158,-0.0093,0.0882,0.0791
1528.51,1550.99,1564.11,1496.67,2579503.0,3943356928.0,sz.000001,2015-04-21,2.0467,1954.7513,11.4653,1.7605,3.0928,96.5287,-0.1046,-0.08439999999999999,-0.0202,0.053,0.0516
1552.87,1587.52,1590.33,1545.37,2960892.0,4640335872.0,sz.000001,2015-04-22,2.3493,2000.7874,11.7353,1.8019999999999998,3.1657,98.802,0.087,0.08539999999999999,0.0016,-0.04769999999999999,-0.0393
1590.33,1560.36,1595.95,1550.99,2476738.0,3893522176.0,sz.000001,2015-04-23,1.9652,1966.5555,11.5345,1.7711,3.1115,97.1116,-0.1206,-0.099,-0.0216,0.0575,0.0632
1526.64,1511.66,1546.31,1499.48,2608224.0,3959606528.0,sz.000001,2015-04-24,2.0695,1905.1744,10.8592,1.6425,2.8377,-4.2563,-0.2524,-0.2119,-0.0405,0.0946,0.1578
1518.21,1537.88,1554.74,1517.28,2627151.0,4027939328.0,sz.000001,2015-04-27,2.0845,1938.2258,11.0476,1.671,2.8869,-4.3302,-0.0222,-0.0417,0.0195,0.0267,-0.0045000000000000005
1540.69,1564.11,1627.79,1519.15,5086050.0,8014319104.0,sz.000001,2015-04-28,4.0355,1971.2771,11.2359,1.6995,2.9361,-4.404,0.0451,0.027999999999999997,0.0171,-0.0212,-0.0239
1560.36,1559.42,1568.79,1517.28,2296830.0,3550493440.0,sz.000001,2015-04-29,1.8224,1965.3751,11.2023,1.6944,2.9274,-4.3908,0.0146,-0.0126,0.0272,-0.0131,-0.0015
1576.28,1564.11,1616.55,1562.23,3086340.0,4899379712.0,sz.000001,2015-04-30,2.4488,1971.2771,11.2359,1.6995,2.9361,-4.404,0.1038,0.1109,-0.0071,-0.05980000000000001,-0.044000000000000004
1564.11,1547.25,1564.11,1524.77,1524226.0,2351547392.0,sz.000001,2015-05-04,1.2094,1950.0298,11.1148,1.6812,2.9045,-4.3565,-0.0717,-0.0851,0.0134,0.0379,0.0339
1536.94,1485.43,1547.25,1451.71,2455014.0,3685372416.0,sz.000001,2015-05-05,1.9479,1872.1229999999998,10.6708,1.6141,2.7885,-4.1825,-0.16140000000000002,-0.1499,-0.0115,0.0559,0.1055
1481.69,1472.32,1526.64,1450.78,2081926.0,3107565568.0,sz.000001,2015-05-06,1.6519,1855.5974,10.5766,1.5998,2.7638,-4.1456,-0.0278,-0.0173,-0.0105,0.0117,0.0161
1472.32,1467.64,1487.3,1451.71,1343926.0,1968941824.0,sz.000001,2015-05-07,1.0663,1849.6954,10.543,1.5947,2.7551,-4.1324,-0.0041,0.0203,-0.0244,0.004,0.0001
1471.38,1484.5,1496.67,1451.71,1467524.0,2163108864.0,sz.000001,2015-05-08,1.1644,1870.9427,10.6641,1.6130000000000002,2.7867,-4.1798,-0.0275,-0.0137,-0.0138,0.0072,0.0203
1479.81,1501.35,1509.78,1450.78,2266816.0,3349066752.0,sz.000001,2015-05-11,1.7986,1892.1899,10.7852,1.6314,2.8183,-4.2273,-0.0274,-0.0189,-0.0085,0.0159,0.0115
1496.67,1494.8,1515.4,1465.76,2124361.0,3166864384.0,sz.000001,2015-05-12,1.6856,1883.9271,10.7381,1.6242,2.806,-4.2088,-0.1007,-0.1355,0.0348,0.0533,0.0475
1515.4,1487.3,1521.96,1474.19,1875486.0,2807445504.0,sz.000001,2015-05-13,1.4881,1874.4839,11.1509,1.5708,2.9139,-4.3707,-0.0582,-0.0727,0.0145,0.0403,0.0179
1498.54,1488.24,1503.23,1469.51,1535387.0,2283604736.0,sz.000001,2015-05-14,1.2182,1875.6643,11.1579,1.5718,2.9158,-4.3734,-0.06269999999999999,-0.08439999999999999,0.0217,0.0279,0.0349
1479.81,1447.03,1487.3,1430.17,1871381.0,2718885120.0,sz.000001,2015-05-15,1.4848,1823.7264,10.8489,1.5282,2.835,-4.2523,-0.1922,-0.172,-0.0202,0.0707,0.1215
1423.62,1421.74,1437.67,1402.08,1641149.0,2327558400.0,sz.000001,2015-05-18,1.3022,1791.8555,10.6594,1.5015,2.7855,-4.178,-0.1967,-0.1311,-0.06559999999999999,0.0662,0.1305
1420.81,1460.14,1474.19,1409.57,2047654.0,2959557120.0,sz.000001,2015-05-19,1.6247,1840.2521,10.9473,1.5421,2.8607,-4.2908,-0.0372,-0.0573,0.0201,0.027999999999999997,0.0092
1499.48,1474.19,1512.59,1461.08,2764995.0,4115472640.0,sz.000001,2015-05-20,2.1939,1857.9583,11.0526,1.5569,2.8882,-4.3321,-0.0026,0.0061,-0.0087,0.0038,-0.0012
1479.81,1478.88,1488.24,1462.95,1501027.0,2214024960.0,sz.000001,2015-05-21,1.1909999999999998,1863.8602,11.0877,1.5619,2.8974,-4.3459,-0.06849999999999999,-0.0731,0.0046,0.0354,0.0331
1490.11,1523.83,1526.64,1481.69,2799419.0,4233675776.0,sz.000001,2015-05-22,2.2212,1920.5197,11.4248,1.6093,2.9855,-4.478,0.0382,0.0278,0.0104,-0.0099,-0.0284
1531.32,1554.74,1565.04,1531.32,2915224.0,4518316544.0,sz.000001,2015-05-25,2.3131,1959.4731,11.6565,1.642,3.0460000000000003,-4.5688,-0.0353,-0.0386,0.0033,0.0208,0.0145
1557.55,1556.61,1564.11,1524.77,2981250.0,4607493632.0,sz.000001,2015-05-26,2.3655,1961.8339,11.6705,1.6440000000000001,3.0497,-4.5743,-0.0235,-0.008,-0.0155,0.0218,0.0017
1556.61,1543.5,1583.77,1536.01,2499725.0,3888992256.0,sz.000001,2015-05-27,1.9834,1945.3082,11.5722,1.6301,3.0239999999999996,-4.5358,-0.0409,-0.0201,-0.0209,0.011000000000000001,0.029900000000000006
1545.37,1451.71,1546.31,1445.16,2918098.0,4404154880.0,sz.000001,2015-05-28,2.3154,1829.6285,10.8841,1.5332,2.8442,-4.2661,-0.16829999999999998,-0.1273,-0.040999999999999995,0.0718,0.0965
1452.65,1434.86,1467.64,1415.19,2151350.0,3103543552.0,sz.000001,2015-05-29,1.7069999999999999,1808.3812,10.7577,1.5154,2.8112,-4.2165,-0.1142,-0.1081,-0.0061,0.0536,0.0606
1435.79,1489.18,1496.67,1422.68,2304490.0,3365459200.0,sz.000001,2015-06-01,1.8285,1876.8447,11.1649,1.5728,2.9176,-4.3762,-0.0254,-0.0388,0.0134,0.017,0.0084
1488.24,1477.0,1489.18,1453.59,2033784.0,2991565056.0,sz.000001,2015-06-02,1.6137,1861.4994,11.0737,1.5599,2.8937,-4.3404,-0.1223,-0.1096,-0.0127,0.0508,0.07139999999999999
1477.0,1482.62,1493.86,1451.71,2108961.0,3103860736.0,sz.000001,2015-06-03,1.6734,1868.5818,11.1158,1.5658,2.9047,-4.3569,-0.0007000000000000001,0.0163,-0.017,-0.0113,0.0121
1484.5,1533.2,1552.87,1466.7,3931852.0,5971846144.0,sz.000001,2015-06-04,3.1197,1932.3237,11.495,1.6192,3.0038,-4.5055,0.0366,0.0517,-0.0151,-0.0219,-0.0147
1564.11,1526.64,1573.47,1501.35,3048779.0,4681142272.0,sz.000001,2015-06-05,2.419,1924.0609,11.4458,1.6123,2.991,-4.4863,-0.057,-0.0389,-0.0181,0.0202,0.0367
1528.51,1619.36,1634.35,1516.34,5430391.0,8596941824.0,sz.000001,2015-06-08,4.3087,2040.921,12.140999999999998,1.7102,3.1727,-4.7587,0.0779,0.092,-0.013999999999999999,-0.0424,-0.0356
1625.92,1590.33,1634.35,1562.23,3509505.0,5601776128.0,sz.000001,2015-06-09,2.7846,2004.3285,11.9233,1.6796,3.1158,-4.6734,-0.1049,-0.0942,-0.0107,0.0379,0.0669
1573.47,1562.23,1585.65,1548.18,2347224.0,3679460608.0,sz.000001,2015-06-10,1.8624,1968.9163,11.7127,1.6499,3.0607,-4.5908,-0.0558,-0.0279,-0.0279,0.0071,0.0487
1562.23,1543.5,1570.66,1531.32,1822527.0,2811189760.0,sz.000001,2015-06-11,1.4461,1945.3082,11.5722,1.6301,3.0239999999999996,-4.5358,-0.1685,-0.1593,-0.0093,0.06559999999999999,0.1029
1543.5,1546.31,1557.55,1527.58,2032254.0,3131996672.0,sz.000001,2015-06-12,1.6125,1948.8494,11.5933,1.6331,3.0295,-4.5441,-0.1169,-0.0818,-0.0351,0.0547,0.0622
1548.18,1491.05,1554.74,1489.18,2340594.0,3547149568.0,sz.000001,2015-06-15,1.8571,1879.2054,11.179,1.5747,2.9213,-4.3817,-0.2202,-0.1955,-0.0248,0.087,0.1332
1479.81,1464.83,1504.16,1451.71,1934870.0,2858213632.0,sz.000001,2015-06-16,1.5352,1846.1541,10.9824,1.547,2.8699,-4.3046,-0.1564,-0.15039999999999998,-0.006,0.0585,0.0979
1482.62,1473.26,1488.24,1447.03,1832117.0,2689990144.0,sz.000001,2015-06-17,1.4537,1856.7778,11.0456,1.5559,2.8864,-4.3294,-0.1474,-0.1564,0.009000000000000001,0.0727,0.0747
1468.57,1440.48,1468.57,1405.82,1711053.0,2468466176.0,sz.000001,2015-06-18,1.3576,1815.4636,10.7998,1.5213,2.8222,-4.2330000000000005,-0.1547,-0.0935,-0.0612,0.0389,0.1158
1428.3,1370.23,1441.41,1358.06,1671511.0,2345768704.0,sz.000001,2015-06-19,1.3263,1726.9332,10.2731,1.4471,2.6846,-4.0266,-0.0832,-0.0549,-0.0283,0.013500000000000002,0.0697
1371.17,1400.2,1402.08,1321.53,1927725.0,2643180032.0,sz.000001,2015-06-23,1.5295,1764.7062,10.4979,1.4788,2.7433,-4.1147,-0.06280000000000001,-0.0661,0.0034,0.0383,0.0244
1404.88,1416.12,1417.06,1376.79,1635717.0,2290363648.0,sz.000001,2015-06-24,1.2979,1784.7731,10.6172,1.4956,2.7745,-4.1615,-0.049100000000000005,-0.001,-0.0481,0.0142,0.0349
1459.21,1392.71,1463.89,1382.41,2219931.0,3179774464.0,sz.000001,2015-06-25,1.7614,1755.2629,10.4417,1.4709,2.7286,-4.0927,-0.0464,-0.0432,-0.0032,0.013999999999999999,0.032400000000000005
1371.17,1289.68,1400.2,1253.16,2728325.0,3623880448.0,sz.000001,2015-06-26,2.1648,1625.4183,9.6693,1.3621,2.5267,-3.7899,-0.1536,-0.1325,-0.0211,0.06559999999999999,0.08800000000000001
1318.72,1270.02,1325.27,1194.15,2789847.0,3570319360.0,sz.000001,2015-06-29,2.2136,1600.6298,9.5218,1.3413,2.4882,-3.7321,-0.0464,-0.0352,-0.011200000000000002,0.021,0.0254
1268.14,1361.8,1361.8,1253.16,2720618.0,3572978432.0,sz.000001,2015-06-30,2.1587,1716.3094,10.2099,1.4382,2.668,-4.0018,0.0497,0.06480000000000001,-0.0151,-0.0267,-0.023
1344.01,1303.73,1366.48,1286.87,1959669.0,2629096448.0,sz.000001,2015-07-01,1.5549,1643.1244,9.7746,1.3769,2.5543,-3.8312,-0.06150000000000001,-0.0294,-0.0321,0.0168,0.044800000000000006
1301.86,1287.81,1340.26,1253.16,2117070.0,2762337280.0,sz.000001,2015-07-02,1.6798,1623.0575,9.6552,1.3601,2.5231,-3.7844,-0.0207,0.0083,-0.0289,0.0026,0.018000000000000002
1309.35,1224.12,1310.29,1197.9,2773314.0,3473335552.0,sz.000001,2015-07-03,2.2005,1542.7899,9.1777,1.2928,2.3983,-3.5973,-0.1281,-0.1652,0.0371,0.0729,0.0552
1339.32,1299.99,1340.26,1244.73,3610466.0,4660186112.0,sz.000001,2015-07-06,2.8647,1638.4028,9.7465,1.3729,2.5469,-3.8202,0.0531,0.069,-0.016,-0.0305,-0.0226
1279.38,1372.1,1372.1,1237.24,5133849.0,6808003584.0,sz.000001,2015-07-07,4.0734,1729.2939,10.2872,1.4491,2.6882,-4.0321,0.09,0.17850000000000002,-0.08839999999999999,-0.0618,-0.0282
1293.43,1235.36,1311.23,1235.36,5334989.0,6762103296.0,sz.000001,2015-07-08,4.2330000000000005,1556.9548,9.262,1.3047,2.4203,-3.6303,-0.0566,-0.013500000000000002,-0.0432,0.0126,0.0441
1235.36,1335.58,1352.44,1134.21,4638482.0,5904698368.0,sz.000001,2015-07-09,3.6804,1683.2582,10.0133,1.4105,2.6167,-3.9248,0.0391,0.0802,-0.041100000000000005,-0.0249,-0.0142
1297.18,1391.77,1438.6,1274.7,4965874.0,6891581440.0,sz.000001,2015-07-10,3.9402,1754.0825,10.4347,1.4699,2.7268,-4.0899,-0.0413,-0.0475,0.0062,0.0116,0.0297
1348.69,1352.44,1394.58,1322.47,3489463.0,4737400320.0,sz.000001,2015-07-13,2.7687,1704.5055,10.1397,1.4283,2.6497,-3.9743,-0.0684,-0.0599,-0.0085,0.0238,0.044500000000000005
